date	numberOfDocuments
2018-09-28T00:00:00.000+0000	253071
2018-09-29T00:00:00.000+0000	182691
2018-09-30T00:00:00.000+0000	188210
2018-10-01T00:00:00.000+0000	197272
2018-10-02T00:00:00.000+0000	208406
2018-10-03T00:00:00.000+0000	219325
2018-10-04T00:00:00.000+0000	220572
2018-10-05T00:00:00.000+0000	227123
2018-10-06T00:00:00.000+0000	201210
2018-10-07T00:00:00.000+0000	187119
2018-10-08T00:00:00.000+0000	189491
2018-10-09T00:00:00.000+0000	197418
2018-10-10T00:00:00.000+0000	195647
2018-10-11T00:00:00.000+0000	195200
2018-10-12T00:00:00.000+0000	189818
2018-10-13T00:00:00.000+0000	170602
2018-10-14T00:00:00.000+0000	165728
2018-10-15T00:00:00.000+0000	180920
2018-10-16T00:00:00.000+0000	197857
2018-10-17T00:00:00.000+0000	198287
2018-10-18T00:00:00.000+0000	197917
2018-10-19T00:00:00.000+0000	206498
2018-10-20T00:00:00.000+0000	170878
2018-10-21T00:00:00.000+0000	165891
2018-10-22T00:00:00.000+0000	181926
2018-10-23T00:00:00.000+0000	194083
2018-10-24T00:00:00.000+0000	204297
2018-10-25T00:00:00.000+0000	204288
2018-10-26T00:00:00.000+0000	200084
2018-10-27T00:00:00.000+0000	191830
2018-10-28T00:00:00.000+0000	179707
2018-10-29T00:00:00.000+0000	197797
2018-10-30T00:00:00.000+0000	199190
2018-10-31T00:00:00.000+0000	200643
2018-11-01T00:00:00.000+0000	194263
2018-11-02T00:00:00.000+0000	201666
2018-11-03T00:00:00.000+0000	173208
2018-11-04T00:00:00.000+0000	175219
2018-11-05T00:00:00.000+0000	193575
2018-11-06T00:00:00.000+0000	226487
2018-11-07T00:00:00.000+0000	265048
2018-11-08T00:00:00.000+0000	230786
2018-11-09T00:00:00.000+0000	226332
2018-11-10T00:00:00.000+0000	188004
2018-11-11T00:00:00.000+0000	185726
2018-11-12T00:00:00.000+0000	194366
2018-11-13T00:00:00.000+0000	201004
2018-11-14T00:00:00.000+0000	202586
2018-11-15T00:00:00.000+0000	206042
2018-11-16T00:00:00.000+0000	185244
2018-11-17T00:00:00.000+0000	170345
2018-11-18T00:00:00.000+0000	159812
2018-11-19T00:00:00.000+0000	172795
2018-11-20T00:00:00.000+0000	188185
2018-11-21T00:00:00.000+0000	188615
2018-11-22T00:00:00.000+0000	170224
2018-11-23T00:00:00.000+0000	147174
2018-11-24T00:00:00.000+0000	152461
2018-11-25T00:00:00.000+0000	155875
2018-11-26T00:00:00.000+0000	186800
2018-11-27T00:00:00.000+0000	192501
2018-11-28T00:00:00.000+0000	190411
2018-11-29T00:00:00.000+0000	198674
2018-11-30T00:00:00.000+0000	206721
2018-12-01T00:00:00.000+0000	177111
2018-12-02T00:00:00.000+0000	160646
2018-12-03T00:00:00.000+0000	179071
2018-12-04T00:00:00.000+0000	190549
2018-12-05T00:00:00.000+0000	190205
2018-12-06T00:00:00.000+0000	185769
2018-12-07T00:00:00.000+0000	195922
2018-12-08T00:00:00.000+0000	167249
2018-12-09T00:00:00.000+0000	158368
2018-12-10T00:00:00.000+0000	176389
2018-12-11T00:00:00.000+0000	193326
2018-12-12T00:00:00.000+0000	195003
2018-12-13T00:00:00.000+0000	189509
2018-12-14T00:00:00.000+0000	193713
2018-12-15T00:00:00.000+0000	175744
2018-12-16T00:00:00.000+0000	159228
2018-12-17T00:00:00.000+0000	174489
2018-12-18T00:00:00.000+0000	193111
2018-12-19T00:00:00.000+0000	191426
2018-12-20T00:00:00.000+0000	197582
2018-12-21T00:00:00.000+0000	208785
2018-12-22T00:00:00.000+0000	181367
2018-12-23T00:00:00.000+0000	165814
2018-12-24T00:00:00.000+0000	175924
2018-12-25T00:00:00.000+0000	151696
2018-12-26T00:00:00.000+0000	153588
2018-12-27T00:00:00.000+0000	167963
2018-12-28T00:00:00.000+0000	180859
2018-12-29T00:00:00.000+0000	173036
2018-12-30T00:00:00.000+0000	178383
2018-12-31T00:00:00.000+0000	187015
2019-01-01T00:00:00.000+0000	174953
2019-01-02T00:00:00.000+0000	176982
2019-01-03T00:00:00.000+0000	193421
2019-01-04T00:00:00.000+0000	208097
2019-01-05T00:00:00.000+0000	189208
2019-01-06T00:00:00.000+0000	188520
2019-01-07T00:00:00.000+0000	198450
2019-01-08T00:00:00.000+0000	210925
2019-01-09T00:00:00.000+0000	218354
2019-01-10T00:00:00.000+0000	213401
2019-01-11T00:00:00.000+0000	205879
2019-01-12T00:00:00.000+0000	188743
2019-01-13T00:00:00.000+0000	176569
2019-01-14T00:00:00.000+0000	189474
2019-01-15T00:00:00.000+0000	207125
2019-01-16T00:00:00.000+0000	204821
2019-01-17T00:00:00.000+0000	216901
2019-01-18T00:00:00.000+0000	220529
2019-01-19T00:00:00.000+0000	195888
2019-01-20T00:00:00.000+0000	197006
2019-01-21T00:00:00.000+0000	208174
2019-01-22T00:00:00.000+0000	207564
2019-01-23T00:00:00.000+0000	220417
2019-01-24T00:00:00.000+0000	216514
2019-01-25T00:00:00.000+0000	229943
2019-01-26T00:00:00.000+0000	186568
2019-01-27T00:00:00.000+0000	175503
2019-01-28T00:00:00.000+0000	191770
2019-01-29T00:00:00.000+0000	199301
2019-01-30T00:00:00.000+0000	212095
2019-01-31T00:00:00.000+0000	208123
2019-02-01T00:00:00.000+0000	203617
2019-02-02T00:00:00.000+0000	183877
2019-02-03T00:00:00.000+0000	178065
2019-02-04T00:00:00.000+0000	216282
2019-02-05T00:00:00.000+0000	209395
2019-02-06T00:00:00.000+0000	234509
2019-02-07T00:00:00.000+0000	209257
2019-02-08T00:00:00.000+0000	211587
2019-02-09T00:00:00.000+0000	194805
2019-02-10T00:00:00.000+0000	182106
2019-02-11T00:00:00.000+0000	203291
2019-02-12T00:00:00.000+0000	211467
2019-02-13T00:00:00.000+0000	218964
2019-02-14T00:00:00.000+0000	224458
2019-02-15T00:00:00.000+0000	211295
2019-02-16T00:00:00.000+0000	181805
2019-02-17T00:00:00.000+0000	171419
2019-02-18T00:00:00.000+0000	189956
2019-02-19T00:00:00.000+0000	202654
2019-02-20T00:00:00.000+0000	201468
2019-02-21T00:00:00.000+0000	206790
2019-02-22T00:00:00.000+0000	209223
2019-02-23T00:00:00.000+0000	187351
2019-02-24T00:00:00.000+0000	176397
2019-02-25T00:00:00.000+0000	201881
2019-02-26T00:00:00.000+0000	204150
2019-02-27T00:00:00.000+0000	249340
2019-02-28T00:00:00.000+0000	217666
2019-03-01T00:00:00.000+0000	209180
2019-03-02T00:00:00.000+0000	184892
2019-03-03T00:00:00.000+0000	173663
2019-03-04T00:00:00.000+0000	186981
2019-03-05T00:00:00.000+0000	201881
2019-03-06T00:00:00.000+0000	206205
2019-03-07T00:00:00.000+0000	208174
2019-03-08T00:00:00.000+0000	217313
2019-03-09T00:00:00.000+0000	179630
2019-03-10T00:00:00.000+0000	171436
