date	numberOfDocuments
2018-09-26T00:00:00.000+0000	270
2018-09-27T00:00:00.000+0000	302
2018-09-28T00:00:00.000+0000	256
2018-09-29T00:00:00.000+0000	204
2018-09-30T00:00:00.000+0000	198
2018-10-01T00:00:00.000+0000	180
2018-10-02T00:00:00.000+0000	159
2018-10-03T00:00:00.000+0000	284
2018-10-04T00:00:00.000+0000	297
2018-10-05T00:00:00.000+0000	271
2018-10-06T00:00:00.000+0000	188
2018-10-07T00:00:00.000+0000	217
2018-10-08T00:00:00.000+0000	198
2018-10-09T00:00:00.000+0000	339
2018-10-10T00:00:00.000+0000	364
2018-10-11T00:00:00.000+0000	357
2018-10-12T00:00:00.000+0000	221
2018-10-13T00:00:00.000+0000	174
2018-10-14T00:00:00.000+0000	200
2018-10-15T00:00:00.000+0000	177
2018-10-16T00:00:00.000+0000	214
2018-10-17T00:00:00.000+0000	190
2018-10-18T00:00:00.000+0000	237
2018-10-19T00:00:00.000+0000	205
2018-10-20T00:00:00.000+0000	306
2018-10-21T00:00:00.000+0000	198
2018-10-22T00:00:00.000+0000	320
2018-10-23T00:00:00.000+0000	349
2018-10-24T00:00:00.000+0000	238
2018-10-25T00:00:00.000+0000	198
2018-10-26T00:00:00.000+0000	163
2018-10-27T00:00:00.000+0000	198
2018-10-28T00:00:00.000+0000	131
2018-10-29T00:00:00.000+0000	298
2018-10-30T00:00:00.000+0000	209
2018-10-31T00:00:00.000+0000	274
2018-11-01T00:00:00.000+0000	306
2018-11-02T00:00:00.000+0000	281
2018-11-03T00:00:00.000+0000	182
2018-11-04T00:00:00.000+0000	166
2018-11-05T00:00:00.000+0000	162
2018-11-06T00:00:00.000+0000	170
2018-11-07T00:00:00.000+0000	251
2018-11-08T00:00:00.000+0000	389
2018-11-09T00:00:00.000+0000	294
2018-11-10T00:00:00.000+0000	245
2018-11-11T00:00:00.000+0000	268
2018-11-12T00:00:00.000+0000	204
2018-11-13T00:00:00.000+0000	244
2018-11-14T00:00:00.000+0000	196
2018-11-15T00:00:00.000+0000	205
2018-11-16T00:00:00.000+0000	217
2018-11-17T00:00:00.000+0000	293
2018-11-18T00:00:00.000+0000	288
2018-11-19T00:00:00.000+0000	233
2018-11-20T00:00:00.000+0000	251
2018-11-21T00:00:00.000+0000	354
2018-11-22T00:00:00.000+0000	292
2018-11-23T00:00:00.000+0000	191
2018-11-24T00:00:00.000+0000	174
2018-11-25T00:00:00.000+0000	228
2018-11-26T00:00:00.000+0000	406
2018-11-27T00:00:00.000+0000	224
2018-11-28T00:00:00.000+0000	237
2018-11-29T00:00:00.000+0000	327
2018-11-30T00:00:00.000+0000	219
2018-12-01T00:00:00.000+0000	243
2018-12-02T00:00:00.000+0000	295
2018-12-03T00:00:00.000+0000	296
2018-12-04T00:00:00.000+0000	223
2018-12-05T00:00:00.000+0000	223
2018-12-06T00:00:00.000+0000	259
2018-12-07T00:00:00.000+0000	210
2018-12-08T00:00:00.000+0000	195
2018-12-09T00:00:00.000+0000	224
2018-12-10T00:00:00.000+0000	519
2018-12-11T00:00:00.000+0000	384
2018-12-12T00:00:00.000+0000	270
2018-12-13T00:00:00.000+0000	323
2018-12-14T00:00:00.000+0000	264
2018-12-15T00:00:00.000+0000	332
2018-12-16T00:00:00.000+0000	391
2018-12-17T00:00:00.000+0000	351
2018-12-18T00:00:00.000+0000	291
2018-12-19T00:00:00.000+0000	367
2018-12-20T00:00:00.000+0000	438
2018-12-21T00:00:00.000+0000	239
2018-12-22T00:00:00.000+0000	186
2018-12-23T00:00:00.000+0000	176
2018-12-24T00:00:00.000+0000	344
2018-12-25T00:00:00.000+0000	418
2018-12-26T00:00:00.000+0000	260
2018-12-27T00:00:00.000+0000	278
2018-12-28T00:00:00.000+0000	304
2018-12-29T00:00:00.000+0000	335
2018-12-30T00:00:00.000+0000	222
2018-12-31T00:00:00.000+0000	240
2019-01-01T00:00:00.000+0000	344
2019-01-02T00:00:00.000+0000	333
2019-01-03T00:00:00.000+0000	202
2019-01-04T00:00:00.000+0000	141
2019-01-05T00:00:00.000+0000	127
2019-01-06T00:00:00.000+0000	108
2019-01-07T00:00:00.000+0000	174
2019-01-08T00:00:00.000+0000	244
2019-01-09T00:00:00.000+0000	280
2019-01-10T00:00:00.000+0000	260
2019-01-11T00:00:00.000+0000	235
2019-01-12T00:00:00.000+0000	346
2019-01-13T00:00:00.000+0000	155
2019-01-14T00:00:00.000+0000	159
2019-01-15T00:00:00.000+0000	187
2019-01-16T00:00:00.000+0000	822
2019-01-17T00:00:00.000+0000	475
2019-01-18T00:00:00.000+0000	368
2019-01-19T00:00:00.000+0000	355
2019-01-20T00:00:00.000+0000	208
2019-01-21T00:00:00.000+0000	371
2019-01-22T00:00:00.000+0000	243
2019-01-23T00:00:00.000+0000	245
2019-01-24T00:00:00.000+0000	271
2019-01-25T00:00:00.000+0000	242
2019-01-26T00:00:00.000+0000	189
2019-01-27T00:00:00.000+0000	175
2019-01-28T00:00:00.000+0000	387
2019-01-29T00:00:00.000+0000	301
2019-01-30T00:00:00.000+0000	371
2019-01-31T00:00:00.000+0000	488
2019-02-01T00:00:00.000+0000	262
2019-02-02T00:00:00.000+0000	178
2019-02-03T00:00:00.000+0000	211
2019-02-04T00:00:00.000+0000	245
2019-02-05T00:00:00.000+0000	186
2019-02-06T00:00:00.000+0000	218
2019-02-07T00:00:00.000+0000	328
2019-02-08T00:00:00.000+0000	211
2019-02-09T00:00:00.000+0000	267
2019-02-10T00:00:00.000+0000	422
2019-02-11T00:00:00.000+0000	542
2019-02-12T00:00:00.000+0000	260
2019-02-13T00:00:00.000+0000	251
2019-02-14T00:00:00.000+0000	298
2019-02-15T00:00:00.000+0000	290
2019-02-16T00:00:00.000+0000	253
2019-02-17T00:00:00.000+0000	161
2019-02-18T00:00:00.000+0000	236
2019-02-19T00:00:00.000+0000	267
2019-02-20T00:00:00.000+0000	248
2019-02-21T00:00:00.000+0000	254
2019-02-22T00:00:00.000+0000	253
2019-02-23T00:00:00.000+0000	331
2019-02-24T00:00:00.000+0000	240
2019-02-25T00:00:00.000+0000	239
2019-02-26T00:00:00.000+0000	293
2019-02-27T00:00:00.000+0000	247
2019-02-28T00:00:00.000+0000	240
2019-03-01T00:00:00.000+0000	311
2019-03-02T00:00:00.000+0000	169
2019-03-03T00:00:00.000+0000	236
2019-03-04T00:00:00.000+0000	289
2019-03-05T00:00:00.000+0000	434
2019-03-06T00:00:00.000+0000	443
2019-03-07T00:00:00.000+0000	346
2019-03-08T00:00:00.000+0000	264
2019-03-09T00:00:00.000+0000	152
2019-03-10T00:00:00.000+0000	115
2019-03-11T00:00:00.000+0000	278
2019-03-12T00:00:00.000+0000	203
2019-03-13T00:00:00.000+0000	235
2019-03-14T00:00:00.000+0000	250
2019-03-15T00:00:00.000+0000	332
2019-03-16T00:00:00.000+0000	213
2019-03-17T00:00:00.000+0000	140
2019-03-18T00:00:00.000+0000	178
2019-03-19T00:00:00.000+0000	364
2019-03-20T00:00:00.000+0000	329
2019-03-21T00:00:00.000+0000	316
2019-03-22T00:00:00.000+0000	348
2019-03-23T00:00:00.000+0000	378
2019-03-24T00:00:00.000+0000	1022
2019-03-25T00:00:00.000+0000	1314
2019-03-26T00:00:00.000+0000	691
2019-03-27T00:00:00.000+0000	382
2019-03-28T00:00:00.000+0000	417
2019-03-29T00:00:00.000+0000	365
2019-03-30T00:00:00.000+0000	206
2019-03-31T00:00:00.000+0000	183
2019-04-01T00:00:00.000+0000	180
2019-04-02T00:00:00.000+0000	291
2019-04-03T00:00:00.000+0000	341
2019-04-04T00:00:00.000+0000	382
2019-04-05T00:00:00.000+0000	352
2019-04-06T00:00:00.000+0000	204
2019-04-07T00:00:00.000+0000	181
2019-04-08T00:00:00.000+0000	226
2019-04-09T00:00:00.000+0000	219
2019-04-10T00:00:00.000+0000	239
2019-04-11T00:00:00.000+0000	224
2019-04-12T00:00:00.000+0000	246
2019-04-13T00:00:00.000+0000	196
2019-04-14T00:00:00.000+0000	180
2019-04-15T00:00:00.000+0000	164
2019-04-16T00:00:00.000+0000	242
2019-04-17T00:00:00.000+0000	307
2019-04-18T00:00:00.000+0000	273
2019-04-19T00:00:00.000+0000	185
2019-04-20T00:00:00.000+0000	166
2019-04-21T00:00:00.000+0000	237
2019-04-22T00:00:00.000+0000	324
2019-04-23T00:00:00.000+0000	355
2019-04-24T00:00:00.000+0000	411
2019-04-25T00:00:00.000+0000	304
2019-04-26T00:00:00.000+0000	275
2019-04-27T00:00:00.000+0000	217
2019-04-28T00:00:00.000+0000	250
2019-04-29T00:00:00.000+0000	253
2019-04-30T00:00:00.000+0000	347
2019-05-01T00:00:00.000+0000	337
2019-05-02T00:00:00.000+0000	294
2019-05-03T00:00:00.000+0000	249
2019-05-04T00:00:00.000+0000	201
2019-05-05T00:00:00.000+0000	219
2019-05-06T00:00:00.000+0000	224
2019-05-07T00:00:00.000+0000	301
2019-05-08T00:00:00.000+0000	293
2019-05-09T00:00:00.000+0000	279
2019-05-10T00:00:00.000+0000	190
2019-05-11T00:00:00.000+0000	230
2019-05-12T00:00:00.000+0000	215
2019-05-13T00:00:00.000+0000	190
2019-05-14T00:00:00.000+0000	319
2019-05-15T00:00:00.000+0000	269
2019-05-16T00:00:00.000+0000	402
2019-05-17T00:00:00.000+0000	425
2019-05-18T00:00:00.000+0000	307
2019-05-19T00:00:00.000+0000	248
2019-05-20T00:00:00.000+0000	209
2019-05-21T00:00:00.000+0000	267
2019-05-22T00:00:00.000+0000	237
2019-05-23T00:00:00.000+0000	318
2019-05-24T00:00:00.000+0000	347
2019-05-25T00:00:00.000+0000	308
2019-05-26T00:00:00.000+0000	284
2019-05-27T00:00:00.000+0000	307
2019-05-28T00:00:00.000+0000	266
2019-05-29T00:00:00.000+0000	188
2019-05-30T00:00:00.000+0000	179
2019-05-31T00:00:00.000+0000	210
2019-06-01T00:00:00.000+0000	249
2019-06-02T00:00:00.000+0000	217
2019-06-03T00:00:00.000+0000	342
2019-06-04T00:00:00.000+0000	410
