date	numberOfDocuments
2018-10-08T00:00:00.000+0000	296860
2018-10-09T00:00:00.000+0000	310945
2018-10-10T00:00:00.000+0000	300835
2018-10-11T00:00:00.000+0000	304121
2018-10-12T00:00:00.000+0000	302972
2018-10-13T00:00:00.000+0000	267104
2018-10-14T00:00:00.000+0000	258900
2018-10-15T00:00:00.000+0000	290368
2018-10-16T00:00:00.000+0000	307475
2018-10-17T00:00:00.000+0000	312978
2018-10-18T00:00:00.000+0000	307682
2018-10-19T00:00:00.000+0000	306614
2018-10-20T00:00:00.000+0000	269470
2018-10-21T00:00:00.000+0000	266828
2018-10-22T00:00:00.000+0000	292528
2018-10-23T00:00:00.000+0000	302064
2018-10-24T00:00:00.000+0000	309164
2018-10-25T00:00:00.000+0000	313955
2018-10-26T00:00:00.000+0000	309222
2018-10-27T00:00:00.000+0000	289840
2018-10-28T00:00:00.000+0000	288703
2018-10-29T00:00:00.000+0000	305890
2018-10-30T00:00:00.000+0000	312186
2018-10-31T00:00:00.000+0000	311370
2018-11-01T00:00:00.000+0000	307464
2018-11-02T00:00:00.000+0000	306878
2018-11-03T00:00:00.000+0000	272032
2018-11-04T00:00:00.000+0000	280522
2018-11-05T00:00:00.000+0000	298296
2018-11-06T00:00:00.000+0000	342964
2018-11-07T00:00:00.000+0000	386116
2018-11-08T00:00:00.000+0000	345687
2018-11-09T00:00:00.000+0000	337312
2018-11-10T00:00:00.000+0000	289886
2018-11-11T00:00:00.000+0000	283234
2018-11-12T00:00:00.000+0000	304695
2018-11-13T00:00:00.000+0000	305373
2018-11-14T00:00:00.000+0000	310612
2018-11-15T00:00:00.000+0000	314771
2018-11-16T00:00:00.000+0000	305040
2018-11-17T00:00:00.000+0000	270723
2018-11-18T00:00:00.000+0000	265150
2018-11-19T00:00:00.000+0000	279661
2018-11-20T00:00:00.000+0000	310164
2018-11-21T00:00:00.000+0000	300180
2018-11-22T00:00:00.000+0000	272055
2018-11-23T00:00:00.000+0000	243310
2018-11-24T00:00:00.000+0000	255006
2018-11-25T00:00:00.000+0000	254500
2018-11-26T00:00:00.000+0000	286095
2018-11-27T00:00:00.000+0000	302167
2018-11-28T00:00:00.000+0000	299686
2018-11-29T00:00:00.000+0000	303650
2018-11-30T00:00:00.000+0000	308831
2018-12-01T00:00:00.000+0000	275100
2018-12-02T00:00:00.000+0000	261336
2018-12-03T00:00:00.000+0000	294688
2018-12-04T00:00:00.000+0000	310612
2018-12-05T00:00:00.000+0000	299617
2018-12-06T00:00:00.000+0000	297790
2018-12-07T00:00:00.000+0000	306924
2018-12-08T00:00:00.000+0000	252455
2018-12-09T00:00:00.000+0000	238738
2018-12-10T00:00:00.000+0000	274307
2018-12-11T00:00:00.000+0000	307958
2018-12-12T00:00:00.000+0000	284750
2018-12-13T00:00:00.000+0000	282901
2018-12-14T00:00:00.000+0000	285141
2018-12-15T00:00:00.000+0000	239967
2018-12-16T00:00:00.000+0000	225571
2018-12-17T00:00:00.000+0000	250801
2018-12-18T00:00:00.000+0000	275605
2018-12-19T00:00:00.000+0000	273687
2018-12-20T00:00:00.000+0000	286761
2018-12-21T00:00:00.000+0000	297227
2018-12-22T00:00:00.000+0000	254431
2018-12-23T00:00:00.000+0000	235383
2018-12-24T00:00:00.000+0000	261198
2018-12-25T00:00:00.000+0000	216449
2018-12-26T00:00:00.000+0000	215519
2018-12-27T00:00:00.000+0000	245079
2018-12-28T00:00:00.000+0000	266862
2018-12-29T00:00:00.000+0000	250318
2018-12-30T00:00:00.000+0000	250077
2018-12-31T00:00:00.000+0000	268677
2019-01-01T00:00:00.000+0000	254948
2019-01-02T00:00:00.000+0000	261531
2019-01-03T00:00:00.000+0000	286589
2019-01-04T00:00:00.000+0000	302144
2019-01-05T00:00:00.000+0000	270631
2019-01-06T00:00:00.000+0000	290483
2019-01-07T00:00:00.000+0000	285221
2019-01-08T00:00:00.000+0000	304661
2019-01-09T00:00:00.000+0000	315966
2019-01-10T00:00:00.000+0000	302087
2019-01-11T00:00:00.000+0000	300260
2019-01-12T00:00:00.000+0000	266989
2019-01-13T00:00:00.000+0000	257464
2019-01-14T00:00:00.000+0000	277754
2019-01-15T00:00:00.000+0000	297078
2019-01-16T00:00:00.000+0000	302960
2019-01-17T00:00:00.000+0000	310738
2019-01-18T00:00:00.000+0000	313989
2019-01-19T00:00:00.000+0000	270102
2019-01-20T00:00:00.000+0000	278914
2019-01-21T00:00:00.000+0000	305223
2019-01-22T00:00:00.000+0000	309922
2019-01-23T00:00:00.000+0000	319481
2019-01-24T00:00:00.000+0000	312232
2019-01-25T00:00:00.000+0000	327845
2019-01-26T00:00:00.000+0000	266161
2019-01-27T00:00:00.000+0000	243172
2019-01-28T00:00:00.000+0000	279730
2019-01-29T00:00:00.000+0000	292609
2019-01-30T00:00:00.000+0000	303500
2019-01-31T00:00:00.000+0000	307877
2019-02-01T00:00:00.000+0000	301214
2019-02-02T00:00:00.000+0000	267643
2019-02-03T00:00:00.000+0000	260026
2019-02-04T00:00:00.000+0000	347043
2019-02-05T00:00:00.000+0000	301007
2019-02-06T00:00:00.000+0000	336404
2019-02-07T00:00:00.000+0000	303764
2019-02-08T00:00:00.000+0000	335232
2019-02-09T00:00:00.000+0000	300961
2019-02-10T00:00:00.000+0000	282545
2019-02-11T00:00:00.000+0000	328845
2019-02-12T00:00:00.000+0000	332015
2019-02-13T00:00:00.000+0000	317677
2019-02-14T00:00:00.000+0000	318137
2019-02-15T00:00:00.000+0000	306028
2019-02-16T00:00:00.000+0000	253030
2019-02-17T00:00:00.000+0000	245987
2019-02-18T00:00:00.000+0000	263381
2019-02-19T00:00:00.000+0000	285761
2019-02-20T00:00:00.000+0000	288611
2019-02-21T00:00:00.000+0000	297492
2019-02-22T00:00:00.000+0000	301869
2019-02-23T00:00:00.000+0000	266184
2019-02-24T00:00:00.000+0000	249985
2019-02-25T00:00:00.000+0000	288450
2019-02-26T00:00:00.000+0000	294654
2019-02-27T00:00:00.000+0000	333187
2019-02-28T00:00:00.000+0000	314886
2019-03-01T00:00:00.000+0000	305614
2019-03-02T00:00:00.000+0000	262519
2019-03-03T00:00:00.000+0000	241357
2019-03-04T00:00:00.000+0000	272641
2019-03-05T00:00:00.000+0000	294171
2019-03-06T00:00:00.000+0000	295286
2019-03-07T00:00:00.000+0000	305591
2019-03-08T00:00:00.000+0000	307613
2019-03-09T00:00:00.000+0000	258694
2019-03-10T00:00:00.000+0000	243873
2019-03-11T00:00:00.000+0000	276846
2019-03-12T00:00:00.000+0000	300571
2019-03-13T00:00:00.000+0000	322514
2019-03-14T00:00:00.000+0000	312933
2019-03-15T00:00:00.000+0000	310037
2019-03-16T00:00:00.000+0000	261210
2019-03-17T00:00:00.000+0000	254408
2019-03-18T00:00:00.000+0000	282177
2019-03-19T00:00:00.000+0000	295148
2019-03-20T00:00:00.000+0000	308509
2019-03-21T00:00:00.000+0000	304293
2019-03-22T00:00:00.000+0000	304431
2019-03-23T00:00:00.000+0000	260049
2019-03-24T00:00:00.000+0000	253696
2019-03-25T00:00:00.000+0000	283866
2019-03-26T00:00:00.000+0000	305844
2019-03-27T00:00:00.000+0000	298227
2019-03-28T00:00:00.000+0000	310014
2019-03-29T00:00:00.000+0000	300031
2019-03-30T00:00:00.000+0000	249123
2019-03-31T00:00:00.000+0000	243712
2019-04-01T00:00:00.000+0000	280270
2019-04-02T00:00:00.000+0000	294045
2019-04-03T00:00:00.000+0000	295205
2019-04-04T00:00:00.000+0000	302730
2019-04-05T00:00:00.000+0000	299893
2019-04-06T00:00:00.000+0000	251628
2019-04-07T00:00:00.000+0000	252547
2019-04-08T00:00:00.000+0000	279488
2019-04-09T00:00:00.000+0000	300846
2019-04-10T00:00:00.000+0000	308073
2019-04-11T00:00:00.000+0000	312910
2019-04-12T00:00:00.000+0000	301616
2019-04-13T00:00:00.000+0000	270320
2019-04-14T00:00:00.000+0000	260716
2019-04-15T00:00:00.000+0000	286577
2019-04-16T00:00:00.000+0000	301846
2019-04-17T00:00:00.000+0000	303443
2019-04-18T00:00:00.000+0000	327535
2019-04-19T00:00:00.000+0000	312255
2019-04-20T00:00:00.000+0000	259762
2019-04-21T00:00:00.000+0000	235567
2019-04-22T00:00:00.000+0000	279511
2019-04-23T00:00:00.000+0000	304971
2019-04-24T00:00:00.000+0000	319642
2019-04-25T00:00:00.000+0000	301455
2019-04-26T00:00:00.000+0000	306774
2019-04-27T00:00:00.000+0000	265644
2019-04-28T00:00:00.000+0000	242931
2019-04-29T00:00:00.000+0000	274181
